Green tailed Towhee	The green-tailed towhee (Pipilo chlorurus) is the smallest towhee, but is still one of the larger members of the American sparrow family Passerellidae. Its breeding range covers most of the interior Western United States, with a winter range in Mexico and the southern edge of the Southwestern United States. This bird can be recognized by the bright green stripes on the edge of its wings. It has a distinct white throat and a rufous cap. It measures 7.25 in (18.4 cm) long and weighs 29 g (1.0 oz).It is fairly tame, but often stays hidden under a bush. It is fairly common in habitats with sagebrush and other such bushes. It is uncommonly seen because of its tendency to stay under cover.	Green-tailed towhee/Towhee/List of birds of New Mexico/Spotted towhee/List of birds of New York (state)/List of birds of North Carolina/American sparrow/List of birds of Ontario/Pipilo/List of birds of Georgia (U.S. state)				
Brown Thrasher	The brown thrasher (Toxostoma rufum) is a bird in the family Mimidae, which also includes the New World catbirds and mockingbirds. The brown thrasher is abundant throughout the eastern and central United States and southern and central Canada, and it is the only thrasher to live primarily east of the Rockies and central Texas. It is the state bird of Georgia. As a member of the genus Toxostoma, the bird is a large-sized thrasher. It has brown upper parts with a white under part with dark streaks. Because of this, it is often confused with the smaller wood thrush (Hylocichla mustelina), among other species. The brown thrasher is noted for having over 1000 song types, and the largest song repertoire of birds. However, each note is usually repeated in two or three phrases. The brown thrasher is an omnivore, with its diet ranging from insects to fruits and nuts. The usual nesting areas are shrubs, small trees, or at times on ground level. Brown thrashers are generally inconspicuous but territorial birds, especially when defending their nests, and will attack species as large as humans.	Brown thrasher/Thrasher/Cozumel thrasher/Curve-billed thrasher/Atlanta Thrashers/Natural history of Georgia (U.S. state)/Long-billed thrasher/California thrasher/Phytolacca americana/List of U.S. state birds				
Sage Thrasher	The sage thrasher (Oreoscoptes montanus) is a medium-sized passerine bird from the family Mimidae, which also includes mockingbirds, tremblers, and New World catbirds. It is the only member of the genus Oreoscoptes. This seems less close to the Caribbean thrashers, but rather to the mockingbirds instead (Hunt et al. 2001, Barber et al. 2004).	Sage thrasher/Thrasher/Mockingbird/Brown thrasher/California thrasher/Okanagan Desert/Mimid/Tonopah Test Range/List of birds of New Mexico/List of birds of British Columbia				
Black capped Vireo	The black-capped vireo (Vireo atricapilla) is a small bird native to the United States and Mexico. It was listed as an endangered species in the United States in 1987.  Successful conservation efforts on the U.S. Army's Fort Hood and Fort Sill led to delisting the black-capped vireo in 2018. The IUCN lists the species as vulnerable.	Black-capped vireo/Vireo/Garner State Park/Vireo (genus)/Balcones Canyonlands National Wildlife Refuge/Black-capped chickadee/List of birds of Ontario/Sun Belt/Williamson County, Texas/List of birds by common name				
Blue headed Vireo	The blue-headed vireo (Vireo solitarius) is a Neotropical migrating song bird found in North and Central America. There are currently two recognized subspecies that belong to the blue-headed vireo. It has a range that extends across Canada and the eastern coast of the United-States, Mexico and some of Central America. It prefers large temperate forests with a mix of evergreen trees and deciduous under growth. As the name suggests, the blue-headed vireo is characterized by its blue-grey head and bold yellow wing bars. Both sexes are very similar in plumage and size. Juveniles also have a similar plumage. Populations of the blue-headed vireo have been steadily increasing since the 1970s and were therefore classified as a "Least Concern" species in 2004.	Blue-headed vireo/Vireo/Solitary vireo/Vireo (genus)/List of birds of New Jersey/List of birds of Kansas/List of birds by common name/List of birds of New Hampshire/Red-eyed vireo/List of birds of Virginia				
Philadelphia Vireo	The Philadelphia vireo (Vireo philadelphicus) is a small North American songbird in the vireo family (Vireonidae). "Vireo" is a Latin word referring to a green migratory bird, perhaps the female golden oriole, possibly the European greenfinch. The specific philadelphicus is for the city of Philadelphia.	Philadelphia vireo/Vireo/Vireo (genus)/List of birds of Florida/List of birds of Alberta/List of birds of Georgia (U.S. state)/List of birds of Michigan/List of birds of Ontario/List of birds of New York (state)/List of birds of Washington (state)				
Red eyed Vireo	The red-eyed vireo (Vireo olivaceus) is a small American songbird. It is somewhat warbler-like but not closely related to the New World warblers (Parulidae). Common across its vast range, this species is not considered threatened by the IUCN. "Vireo" is a Latin word referring to a green migratory bird, perhaps the female golden oriole, possibly the European greenfinch. The specific olivaceus is New Latin for olive-green, from Latin oliva "olive".	Red-eyed vireo/White-eyed vireo/Vireo/Philadelphia vireo/Blue-headed vireo/Chivi vireo/List of birds of Georgia (U.S. state)/Vireo (genus)/Wildlife of Missouri/List of birds of Virginia				
Warbling Vireo	The warbling vireo (Vireo gilvus) is a small North American songbird. Its breeding habitat is open deciduous and mixed woods from Alaska to Mexico and the Florida Panhandle. It often nests along streams. It migrates to Mexico and Central America. Measurements:  Length: 4.7-5.1 in (12-13 cm) Weight: 0.3-0.6 oz (10-16 g) Wingspan: 8.7 in (22 cm)They are mainly olive-grey on the head and upperparts with white underparts; they have brown eyes and the front of the face is light. There is a white supercilium. They have thick blue-grey legs and a stout bill. Western birds are generally smaller and have darker grey crowns. Warbling vireos forage for insects in trees, hopping along branches and sometimes hovering. They also eat berries, especially before migration and in winter quarters, where they are – like other vireos – apparently quite fond of gumbo-limbo seeds, though they will not venture into human-modified habitat to get them. They make a deep cup nest suspended from a tree branch or shrub, placed relatively high in the east and lower in the west. The male helps with incubation and may sing from the nest. The warbling vireo's song is a cheerful warble, similar to that of the painted bunting. There are subtle differences in song between eastern and western birds, at least where the ranges meet in Alberta. Some authorities split the eastern and western races of this species into separate species: The western warbling vireo, V. swainsoni, includes V. g. swainsoni, which breeds from southeastern Alaska and southwestern Northwest Territories to the Sierra San Pedro Mártir, Baja California, and V. g. brewsteri, which breeds from southern Idaho, Wyoming, and Montana to south-central Oaxaca. These two subspecies winter in Mexico. The swainsoni group also includes V. g. victoriae, an isolated population breeding in the Sierra de la Laguna, Baja California Sur, and migrating to unknown wintering grounds.The eastern warbling vireo, V. gilvus, breeds from central Alberta and northern Montana east and south through most of the United States and parts of southern Canada, outside the range of the previous group. It winters south of the Isthmus of Tehuantepec from south-central Chiapas to Nicaragua. It completes its autumn molt on the breeding grounds, while the swainsonii group completes it after leaving.The brown-capped vireo (Vireo leucophrys), resident in Central America and northern South America, is sometimes considered conspecific with the warbling vireo.	Warbling vireo/Vireo/Philadelphia vireo/List of birds of Florida/List of birds by common name/List of wildlife of the Skagit River Basin/List of birds of Georgia (U.S. state)/Brown-capped vireo/List of birds of Michigan/List of birds of Ontario				
White eyed Vireo	The white-eyed vireo (Vireo griseus) is a small songbird. It breeds in the southeastern United States from New Jersey west to northern Missouri and south to Texas and Florida, and also in eastern Mexico, northern Central America, Cuba and the Bahamas. Populations on the US Gulf coast and further south are resident, but most North American birds migrate south in winter. This vireo frequents bushes and shrubs in abandoned cultivation or overgrown pastures. The grass-lined nest is a neat cup shape, attached to a fork in a tree branch by spider webs. It lays 3–5 dark-spotted white eggs. Both the male and female incubate the eggs for 12–16 days. The young leave the nest 9–11 days after hatching. Measurements:  Length: 4.3-5.1 in (11-13 cm) Weight: 0.3-0.5 oz (10-14 g) Wingspan: 6.7 in (17 cm)Its head and back are a greyish olive, and the underparts are white with yellow flanks. The wings and tail are dark, and there are two white wing bars on each wing. The eyes have white irises, and are surrounded by yellow spectacles. Sexes are similar. The white-eyed vireo's song is a variable and rapid six to seven note phrase, starting and ending with a sharp chick.  During the breeding season, the diet of this species consists almost exclusively of insects, primarily caterpillars. In the autumn and winter it supplements its diet of insects with berries.	White-eyed vireo/Red-eyed vireo/Vireo/Vireo (genus)/Bursera fagaroides/Philadelphia vireo/List of birds of Georgia (U.S. state)/Spittal Pond Nature Reserve/List of birds of New York (state)/Wildlife of Bermuda				
Yellow throated Vireo	The yellow-throated vireo (Vireo flavifrons) is a small American songbird.	Yellow-throated vireo/Vireo/List of birds by common name/Blue-headed vireo/Yellow-throated nicator/List of birds of Ontario/List of birds of New York (state)/List of birds of Alberta/Yellow-winged vireo/List of birds of Michigan				
Bay breasted Warbler	The Bay-breasted Warbler (Setophaga castanea) is a small species of songbird in the New World warbler family, Parulidae. It is one of thirty-four species in the diverse genus Setophaga. Like all songbirds, or passerines, the species is classified in the order Passeriformes.	Bay-breasted warbler/List of birds by common name/New World warbler/Blackburnian warbler/List of birds of California/List of least concern birds/List of birds of New York (state)/Boreal forest of Canada/List of birds of the United States/List of birds of North Carolina				
Black and white Warbler	The black-and-white warbler (Mniotilta varia) is a species of New World warbler, and the only member of its genus, Mniotilta.  It breeds in northern and eastern North America and winters in Florida, Central America, and the West Indies down to Peru. This species is a very rare vagrant to western Europe.Relative to other New World warblers, it is not well studied.	Black-and-white warbler/List of birds by common name/Black-throated green warbler/New World warbler/Yellow-rumped warbler/Golden-winged warbler/Black-throated blue warbler/Black-throated gray warbler/List of birds of New York (state)/List of birds of Iowa				
Black throated Blue Warbler	The black-throated blue warbler (Setophaga caerulescens) is a small passerine bird of the New World warbler family. Its breeding ranges are located in the interior of deciduous and mixed coniferous forests in eastern North America. Over the cooler months, it migrates to islands in the Caribbean and Central America. It is very rarely found in western Europe, where it is considered to be a non-indigenous species. The black-throated blue warbler is sexually dimorphic; the adult male has a black face and cheeks, deep blue upperparts and white underparts, while the adult female is olive-brown above and light yellow below. Predominantly insectivorous, the black-throated blue warbler supplements its diet with berries and seeds in winter. It builds its nests in thick shrubs and the closeness of its nesting sites to the ground make it a favored species for the study of warbler behavior in the wild. The black-throated blue warbler defends its territory against other birds of the same species for both nesting and winter habitats. As the black-throated blue warbler requires large, unbroken forest areas for nesting, its numbers are declining.	Black-throated blue warbler/List of birds by common name/Promiscuity/Tennessee warbler/New World warbler/Yellow-rumped warbler/List of birds of North Carolina/List of birds of Virginia/List of birds of Pennsylvania/List of birds of Alberta				
Blue winged Warbler	The blue-winged warbler (Vermivora cyanoptera) is a fairly common New World warbler, 11.5 cm (4.5 in) long and weighing 8.5 g (0.30 oz). It breeds in eastern North America in southern Ontario and the eastern United States. Its range is extending northwards, where it is replacing the very closely related golden-winged warbler, Vermivora chrysoptera. The common name blue-winged warbler refers to the bluish-gray color of the wings that contrast with the bright yellow body of the male. The name of the genus Vermivora means "worm-eating". The genus used to include nine other new world warblers but now includes only the golden-winged warbler and Bachman's warbler which is believed to be extinct. The blue-winged warbler was one of the many species originally described by Carl Linnaeus in his 18th-century work, Systema Naturae, though the scientific name has changed several times. The species epithet Pinus was given by Linnaeus in 1766 but was a mistake as the original description of the species was actually based on illustrations of "pine creepers" drawn by others. The drawings depicted two different species, what we now call a pine warbler and blue-winged warbler. In 2010 the blue-winged warbler's scientific name was changed by the American Ornithologists' Union to correct the error. Pine warblers retained the species name Pinus but the species epithet for blue-winged warbler was changed to cyanoptera.  	Blue-winged warbler/Golden-winged warbler/List of birds by common name/List of birds of Alberta/Wildlife of Missouri/New World warbler/List of birds of Georgia (U.S. state)/List of birds of North Carolina/List of birds of New York (state)/List of birds of Pennsylvania				
Canada Warbler	The Canada warbler (Cardellina canadensis) is a small boreal songbird of the New World warbler family (Parulidae). It summers in Canada and northeastern United States and winters in northern South America.	Canada warbler/List of birds of Canada/Boreal forest of Canada/New World warbler/Pine warbler/Palm warbler/Carolinian forest/Supercilium/Blackburnian warbler/Connecticut warbler				
Cape May Warbler	The Cape May warbler (Setophaga tigrina) is a species of New World warbler. It breeds in northern North America. Its breeding range spans all but the westernmost parts of southern Canada, the Great Lakes region, and New England. It is migratory, wintering in the West Indies. This species is a very rare vagrant to western Europe, with two records in Britain as of October 2013. The English name refers to Cape May, New Jersey, where George Ord collected the specimen later described by Alexander Wilson. This species was not recorded again in Cape May for another 100 years, although it is now known as an uncommon migrant there.	Cape May warbler/Cape May, New Jersey/United States Coast Guard Training Center Cape May/Xanthochromism/Congress Hall (Cape May hotel)/New World warbler/Cape May Historic District/List of birds by common name/Cape May (disambiguation)/Cape May Stage				
Cerulean Warbler	The cerulean warbler (Setophaga cerulea) is a small songbird of the New World warbler family. Adult males have pale cerulean blue and white upperparts with a black necklace across the breast and black streaks on the back and flanks. Females and immature birds have greyer or greenish upperparts, a pale stripe over the eye, and no streaking on the back and no neck. All of these birds have wing bars and a thin pointed bill. They are found in deciduous forests of eastern North America during the breeding season and then migrate to forested mountain areas in South America. The species is considered threatened with an IUCN status of near threatened, indicating it does not face any imminent threat of extinction in the wild.	Cerulean warbler/Cerulean/Palm warbler/New World warbler/Black-and-white warbler/Cerulean Warbler Bird Reserve/Cerulean (disambiguation)/Freedom (Franzen novel)/List of birds of New York (state)/List of birds by common name				
Chestnut sided Warbler	The chestnut-sided warbler (Setophaga pensylvanica) is a New World warbler. They breed in eastern North America and in southern Canada westwards to the Canadian Prairies. They also breed in the Great Lakes region and in the eastern United States.	Chestnut-sided warbler/List of birds by common name/New World warbler/Bay-breasted warbler/List of birds of North Carolina/List of least concern birds/Cetti's warbler/List of birds of Maine/List of birds of Kansas/List of birds of Virginia				
Golden winged Warbler	The golden-winged warbler (Vermivora chrysoptera) is a New World warbler. It breeds in southeastern and south-central Canada and in the Appalachian Mountains in northeastern to north-central United States. The majority (~70%) of the global population breeds in Wisconsin, Minnesota, and Manitoba. Golden-winged warbler populations are slowly expanding northwards, but are generally declining across its range, most likely as a result of habitat loss and competition/interbreeding with the very closely related blue-winged warbler, Vermivora cyanoptera.  	Golden-winged warbler/Blue-winged warbler/List of birds by common name/New World warbler/Ellice Swamp/List of birds of Pennsylvania/List of birds of Alberta/List of birds of Georgia (U.S. state)/List of birds of New York (state)/List of birds of Florida				
Hooded Warbler	The hooded warbler (Setophaga citrina) is a New World warbler. It breeds in eastern North America and across the eastern United States and into southernmost Canada (Ontario). It is migratory, wintering in Central America and the West Indies. Hooded warblers are very rare vagrants to western Europe. Recent genetic research has suggested that the type species of Wilsonia (hooded warbler W. citrina) and of Setophaga (American redstart S. ruticilla) are closely related and should be merged into the same genus. As the name Setophaga (published in 1827) takes priority over Wilsonia (published in 1838), hooded warbler would then be transferred as Setophaga citrina. This change has been accepted by the North American Classification Committee of the American Ornithologists' Union, and the IOC World Bird List. The South American Classification Committee continues to list the bird in the genus Wilsonia.	Hooded warbler/Grey-hooded warbler/List of birds by common name/New World warbler/Wildlife of Missouri/Leaf warbler/Bachman's warbler/Prothonotary warbler/List of birds of Newfoundland and Labrador/Canada warbler				
Kentucky Warbler	The Kentucky warbler (Geothlypis formosa) is a small species of New World warbler. It is a sluggish and heavy warbler with a short tail, preferring to spend most of its time on or near the ground, except when singing.	Kentucky warbler/List of birds of Kentucky/New World warbler/Worm-eating warbler/Connecticut warbler/Yellowthroat/List of birds by common name/Wildlife of Missouri/List of birds of New York (state)/List of birds of Alberta				
Magnolia Warbler	The magnolia warbler (Setophaga magnolia) is a member of the wood warbler family Parulidae.	Magnolia warbler/New World warbler/Magnolia (disambiguation)/List of birds by common name/List of birds of Michigan/List of birds of Washington (state)/List of birds of Georgia (U.S. state)/List of birds of Barbados/List of birds of Alberta/List of birds of Europe				
Mourning Warbler	The mourning warbler (Geothlypis philadelphia) is a small songbird of the New World warbler family. Mourning warblers are native to eastern and central North America as well as some countries in Central America. They are neotropical migrants and tend to be found in dense second growth forests. They are under the Wood-warbler category, which consists of arboreal and terrestrial colorful passerines. Wood warblers are in the order Passeriformes, which are perching birds including more than half of all bird species, and the family Parulidae which also includes the Common Yellowthroat, Black and White Warbler, Nashville Warbler, ovenbird, and American Redstart. They are very similar to the MacGillivray's Warbler in appearance, especially in females and immature birds, but their breeding range does not overlap into the west.The "mourning" in this bird's name refers to the male's hood, thought to resemble a mourning veil.	Mourning warbler/MacGillivray's warbler/New World warbler/List of birds of New York (state)/List of birds of California/List of birds of Virginia/List of birds of North Carolina/List of birds by common name/List of birds of New Jersey/List of birds of Michigan				
Myrtle Warbler	The myrtle warbler (Setophaga coronata coronata) is a small New World warbler.  The myrtle warbler has a northerly and easterly distribution, with Audubon's further west. It breeds in much of Canada and the northeastern USA. It is migratory, wintering in the southeastern United States, eastern Central America, and the Caribbean. It is a rare vagrant to western Europe, and has wintered in Great Britain. The summer male myrtle warbler has a slate blue back, and yellow crown, rump and flank patch. It has white tail patches, and the breast is streaked black. The female has a similar pattern, but the back is brown as are the breast streaks. The myrtle can be distinguished from Audubon's warbler by its whitish eyestripe, white (not yellow) throat, and contrasting cheek patch.  Their trill-like songs, nearly indistinguishable, consist of a 3–4 syllable "tyew-tyew-tyew-tyew", sometimes followed by 3 more "tew"'s. The call is a hard check. Its breeding habitat is a variety of coniferous and mixed woodland. Myrtle warblers nest in a tree, laying 4–5 eggs in a cup nest. These birds are insectivorous, but will readily take wax-myrtle berries in winter, a habit which gives the species its name. Experienced birders recognize myrtle warblers with the naked eye by their flycatcher-like habit of making short flights from their perch in search of bugs. They form small flocks on migration or in winter.	Myrtle warbler/Yellow-rumped warbler/Audubon's warbler/New World warbler/List of birds of Europe/Setophaga/List of birds of North Dakota/List of birds of Ireland/Swanquarter National Wildlife Refuge/List of birds of Rocky Mountain National Park				
Nashville Warbler	The Nashville warbler (Leiothlypis ruficapilla) is a small songbird in the New World warbler family, found in North and Central America. It breeds in parts of the northern and western United States and southern Canada, and migrates to winter in southern California and Texas, Mexico, and the north of Central America. It has a gray head and a green back, and its underparts are yellow and white.	Nashville warbler/Mourning warbler/New World warbler/Lucy's warbler/List of birds by common name/List of birds of Georgia (U.S. state)/List of birds of Alberta/List of birds of Washington (state)/Vermivora/List of birds of the United States				
Orange crowned Warbler	The orange-crowned warbler (Leiothlypis celata) is a small songbird of the New World warbler family.	Orange-crowned warbler/List of birds by common name/Golden-crowned warbler/Tennessee warbler/New World warbler/Orange-crowned fairywren/List of birds of Oklahoma/List of birds of New York (state)/List of birds of Georgia (U.S. state)/List of birds of Washington (state)				
Palm Warbler	The palm warbler (Setophaga palmarum) is a small songbird of the New World warbler family.	Palm warbler/Setophaga/Worm-eating warbler/New World warbler/Cerulean warbler/List of birds by common name/Alfred and Plantagenet/Dry Tortugas National Park/The Nation, Ontario/Oriole warbler				
Pine Warbler	The pine warbler (Setophaga pinus) is a small songbird of the New World warbler family.	Pine warbler/Kirtland's warbler/Yellow-rumped warbler/Black-and-white warbler/Blue-winged warbler/Pinus rigida/Wildlife of Missouri/New World warbler/List of birds of Florida/List of birds of Georgia (U.S. state)				
Prairie Warbler	The prairie warbler (Setophaga discolor) is a small songbird of the New World warbler family.	Prairie warbler/New World warbler/Magnolia warbler/J. Drew Lanham/Palm warbler/Wildlife of Missouri/List of birds of Michigan/List of birds of New York (state)/List of birds by common name/Dry Tortugas National Park				
Prothonotary Warbler	The prothonotary warbler (Protonotaria citrea) is a small songbird of the New World warbler family. It is the only member of the genus Protonotaria.	Prothonotary warbler/New World warbler/Protonotary apostolic/List of birds of Pennsylvania/List of birds of New York (state)/Kirtland's warbler/Rondeau Provincial Park/List of birds of Kansas/Brood parasite/Wildlife of Missouri				
Swainson Warbler	Swainson's warbler (Limnothlypis swainsonii) is a small species of New World warbler. It is monotypic, the only member of the genus Limnothlypis.  Swainson's warbler was named after William Swainson, an English ornithologist.	Swainson's warbler/New World warbler/Townsend's warbler/William John Swainson/Hooded warbler/Swainson/Red warbler/Setophaga/List of birds by common name/Canebrake				
Tennessee Warbler	The Tennessee warbler (Leiothlypis peregrina) is a New World warbler that breeds in eastern North America and winters in southern Central America, the Caribbean, and northern South America. The specific name peregrina is from  Latin  peregrinus "wanderer".	Tennessee warbler/Pine warbler/New World warbler/List of birds of Tennessee/Nashville warbler/Orange-crowned warbler/Leiothlypis/List of birds by common name/List of birds of New York (state)/List of birds of Alberta				
Wilson Warbler	Wilson's warbler (Cardellina pusilla) is a small New World warbler. It is greenish above and yellow below, with rounded wings and a long, slim tail. The male has a black crown patch; depending on the subspecies, that mark is reduced or absent in the female. It breeds across Canada and south through the western United States, and winters from Mexico south through much of Central America. It is a very rare vagrant to western Europe.	Wilson's warbler/Warbler/Warbler Wilson/Magnolia warbler/American yellow warbler/Nashville warbler/Blackburnian warbler/Connecticut warbler/Golden-cheeked warbler/Golden-winged warbler				
Worm eating Warbler	The worm-eating warbler (Helmitheros vermivorum) is a small New World warbler that breeds in the Eastern United States and migrates to southern Mexico, the Caribbean, and Central America for the winter.	Worm-eating warbler/New World warbler/List of birds of Iowa/List of birds by common name/Wildlife of Missouri/List of birds of Barbados/List of birds of Pennsylvania/List of birds of New York (state)/List of birds of Ontario/List of birds of North Carolina				
Yellow Warbler	The yellow warbler (Setophaga petechia, formerly Dendroica petechia) is a New World warbler species. Yellow warblers are the most widespread species in the diverse genus Setophaga, breeding in almost the whole of North America, the Caribbean, and down to northern South America.	American yellow warbler/Yellow-rumped warbler/Yellow-throated warbler/Yellow-browed warbler/African yellow warbler/List of birds by common name/New World warbler/Magnolia warbler/Mountain yellow warbler/Wilson's warbler				
Northern Waterthrush	The northern waterthrush (Parkesia noveboracensis) is one of the larger New World warblers and one of the Nearctic-Neotropical migratory songbirds. It breeds in the northern part of North America in Canada and the northern United States including Alaska. This bird is migratory, wintering in Central America, the West Indies and Florida, as well as in Venezuela, Colombia, and Ecuador. It is a very rare vagrant to other South American countries and to western Europe.  	Northern waterthrush/Louisiana waterthrush/Waterthrush/Supercilium/St Agnes, Isles of Scilly/List of birds of Pennsylvania/List of birds of Michigan/List of birds of Florida/List of birds of Alberta/Dry Tortugas National Park				
Louisiana Waterthrush	The Louisiana waterthrush (Parkesia motacilla) is a New World warbler, that breeds in eastern North America and winters in the West Indies and Central America. Plain brown above, it is white below, with black streaks and with buff flanks and undertail, distinguishing it from the closely related northern waterthrush. The habitats it prefers are streams and their surroundings, and other wet areas.	Louisiana waterthrush/Northern waterthrush/Waterthrush/List of birds of Louisiana/Supercilium/Worm-eating warbler/Wildlife of Missouri/List of birds of Michigan/List of birds of Barbados/List of birds of Ontario				
Bohemian Waxwing	The Bohemian waxwing (Bombycilla garrulus) is a starling-sized passerine bird that breeds in the northern forests of the Palearctic and North America. It has mainly buff-grey plumage, black face markings and a pointed crest. Its wings are patterned with white and bright yellow, and some feather tips have the red waxy appearance that give this species its English name. The three subspecies show only minor differences in appearance. Females are similar to males, although young birds are less well-marked and have few or no waxy wingtips. Although the Bohemian waxwing's range overlaps those of the cedar and Japanese waxwings, it is easily distinguished from them by size and plumage differences. The breeding habitat is coniferous forests, usually near water. The pair build a lined cup-shaped nest in a tree or bush, often close to the trunk. The clutch of 3–7 eggs is incubated by the female alone for 13–14 days to hatching. The chicks are altricial and naked, and are fed by both parents, initially mostly with insects, but thereafter mainly fruit. They fledge about 14–16 days after leaving the egg. Many birds desert their nesting range in winter and migrate farther south. In some years, large numbers of Bohemian waxwings irrupt well beyond their normal winter range in search of the fruit that makes up most of their diet. Waxwings can be very tame in winter, entering towns and gardens in search of food, rowan berries being a particular favourite. They can metabolise alcohol produced in fermenting fruit, but can still become intoxicated, sometimes fatally. Other hazards include predation by birds of prey, infestation by parasites and collisions with cars or windows. The Bohemian waxwing's high numbers and very large breeding area mean that it is classified as being of least concern by the International Union for Conservation of Nature.	Bohemian waxwing/Waxwing/Cedar waxwing/Japanese waxwing/List of birds of Pennsylvania/List of birds of Minnesota/List of birds of Pakistan/Louse/List of birds of Finland/List of birds of Japan				
Cedar Waxwing	The cedar waxwing (Bombycilla cedrorum) is a member of the family Bombycillidae or waxwing family of passerine birds. It is a medium-sized, mostly brown, gray, and yellow bird named for its wax-like wing tips. It is a native of North and Central America, breeding in open wooded areas in southern Canada and wintering in the southern half of the United States, Central America, and the far northwest of South America. Its diet includes cedar cones, fruit, and insects. The cedar waxwing is not endangered. The genus name Bombycilla comes from the Ancient Greek bombux, "silk" and the Modern Latin cilla, "tail"; this is a direct translation of the German Seidenschwanz, "silk-tail", and refers to the silky-soft plumage of these birds. The specific cedrorum is Latin for "of the cedars".  	Cedar waxwing/Waxwing/Bohemian waxwing/List of birds of Ontario/Wildlife of Missouri/List of birds of New York (state)/List of birds of Georgia (U.S. state)/List of birds of Colorado/Juniperus virginiana/Nandina				
American Three toed Woodpecker	The American three-toed woodpecker (Picoides dorsalis) is a medium-sized woodpecker (family Picidae), which is native to North America.	American three-toed woodpecker/Eurasian three-toed woodpecker/Three-toed woodpecker/Black-backed woodpecker/Picoides/Woodpecker/List of birds of the Sawtooth National Recreation Area/Lost River State Forest/List of birds by common name/List of birds of Rocky Mountain National Park				
Pileated Woodpecker	The pileated woodpecker (Dryocopus pileatus) is a large , mostly black woodpecker native to North America. An insectivore, it inhabits deciduous forests in eastern North America, the Great Lakes, the boreal forests of Canada, and parts of the Pacific Coast. It is the largest common woodpecker in the U.S., possibly second to the critically endangered or extinct ivory-billed."Pileated" refers to the bird's prominent red crest, from the Latin pileatus meaning "capped".	Pileated woodpecker/Ivory-billed woodpecker/Woody Woodpecker (2017 film)/Black woodpecker/Woody Woodpecker/The New Woody Woodpecker Show/Woodpecker/Red-bellied woodpecker/Acorn woodpecker/Lord God Bird				
Red bellied Woodpecker	The red-bellied woodpecker (Melanerpes carolinus) is a medium-sized woodpecker of the family Picidae. It breeds mainly in the eastern United States, ranging as far south as Florida and as far north as Canada. Its common name is somewhat misleading, as the most prominent red part of its plumage is on the head; the red-headed woodpecker, however, is another species that is a rather close relative but looks quite different.	Red-bellied woodpecker/Red-headed woodpecker/Red-cockaded woodpecker/List of birds by common name/Pileated woodpecker/Melanerpes/Golden-fronted woodpecker/Yellow-bellied sapsucker/White-bellied woodpecker/Xanthochromism				
Red cockaded Woodpecker	The red-cockaded woodpecker (Dryobates borealis) is a woodpecker endemic to the southeastern United States. Some taxonomic authorities, including the American Ornithological Society, continue to place this species in the genus Picoides.	Red-cockaded woodpecker/Wildlife conservation/Red-bellied woodpecker/Peason Ridge Wildlife Management Area/Woodpecker/Fort Bragg/Tail/Southern flying squirrel/List of birds by common name/List of endangered species in Virginia				
Red headed Woodpecker	The red-headed woodpecker (Melanerpes erythrocephalus) is a small- or medium-sized woodpecker from temperate North America. Their breeding habitat is open country across southern Canada and the eastern-central United States. It is rated as least concern on the International Union for Conservation of Nature (IUCN)'s Red List of Endangered species, having been downlisted from near threatened in 2018.The red-bellied woodpecker also has its most prominent red part of its plumage on the head, but it looks quite different in other respects.	Red-headed woodpecker/Red-bellied woodpecker/Grey-headed woodpecker/List of birds by common name/Red-cockaded woodpecker/White-headed woodpecker/Woodpecker/Downy woodpecker/Melanerpes/European green woodpecker				
Downy Woodpecker	The downy woodpecker (Dryobates pubescens) is a species of woodpecker, the smallest in North America.	Downy woodpecker/Hairy woodpecker/Woodpecker/Downey/List of birds of Ontario/Red-cockaded woodpecker/List of birds by common name/List of fauna of Michigan/Fauna of Illinois/List of birds of British Columbia				
Bewick Wren	The Bewick's wren (Thryomanes bewickii) is a wren native to North America. At about 14 cm (5.5 in) long, it is grey-brown above, white below, with a long white eyebrow. While similar in appearance to the Carolina wren, it has a long tail that is tipped in white. The song is loud and melodious, much like the song of other wrens. It lives in thickets, brush piles and hedgerows, open woodlands and scrubby areas, often near streams. It eats insects and spiders, which it gleans from vegetation or finds on the ground.Its historic range was from southern British Columbia, Nebraska, southern Ontario, and southwestern Pennsylvania, Maryland, south to Mexico, Arkansas and the northern Gulf States. However, it is now extremely rare east of the Mississippi River.  	Bewick's wren/Wren/Thomas Bewick/Bewick/Carolina wren/San Clemente wren/Cactus wren/Guadalupe wren/House wren/Bewick (surname)				
